n_inducing,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,mean_train_time,mean_infer_time,mean_ip_time,mean_fold_time,total_wall_time,mean_stopped_epoch,n_predictions
4096,0.6887368622763688,0.5084116516292503,-0.02268654704508788,4.235149753570939,2.9971166535056946,0.11963480112150837,351.6702032452449,0.20810680696740746,107.98104068916291,459.85935074137524,459.85935074137524,1.0,3338
