n_inducing,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,mean_train_time,mean_infer_time,mean_ip_time,mean_fold_time,total_wall_time,mean_stopped_epoch,n_predictions
4096,0.5443739272581415,0.4099290187426747,0.5299536940971515,6.733272661925014,3.811989484970402,0.4351328262448403,1280.734261030176,0.4992792826766769,201.206850289988,1482.4403906028408,4447.321171808522,1.0,11084
