timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/03/29 12:07:58.372, 0, 100 %, 19 %, 47576 MiB, 49140 MiB, 66, 222.93 W
2026/03/29 12:07:58.372, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.00 W
2026/03/29 12:07:58.373, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.23 W
2026/03/29 12:07:58.373, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.42 W
2026/03/29 12:08:28.373, 0, 100 %, 37 %, 47576 MiB, 49140 MiB, 66, 198.99 W
2026/03/29 12:08:28.373, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.02 W
2026/03/29 12:08:28.374, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.94 W
2026/03/29 12:08:28.374, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.50 W
2026/03/29 12:08:58.374, 0, 100 %, 8 %, 47576 MiB, 49140 MiB, 67, 168.85 W
2026/03/29 12:08:58.374, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.11 W
2026/03/29 12:08:58.374, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.84 W
2026/03/29 12:08:58.374, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.50 W
2026/03/29 12:09:28.375, 0, 100 %, 6 %, 47576 MiB, 49140 MiB, 66, 189.37 W
2026/03/29 12:09:28.376, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.51 W
2026/03/29 12:09:28.376, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.75 W
2026/03/29 12:09:28.376, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.44 W
2026/03/29 12:09:58.377, 0, 100 %, 35 %, 47576 MiB, 49140 MiB, 66, 190.91 W
2026/03/29 12:09:58.377, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.90 W
2026/03/29 12:09:58.377, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.69 W
2026/03/29 12:09:58.377, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.36 W
2026/03/29 12:10:28.377, 0, 100 %, 19 %, 47576 MiB, 49140 MiB, 67, 220.59 W
2026/03/29 12:10:28.378, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.95 W
2026/03/29 12:10:28.378, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.07 W
2026/03/29 12:10:28.378, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.55 W
2026/03/29 12:10:58.378, 0, 100 %, 6 %, 47576 MiB, 49140 MiB, 67, 174.50 W
2026/03/29 12:10:58.379, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.08 W
2026/03/29 12:10:58.379, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.02 W
2026/03/29 12:10:58.379, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.48 W
2026/03/29 12:11:28.379, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 66, 164.95 W
2026/03/29 12:11:28.379, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.09 W
2026/03/29 12:11:28.379, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.75 W
2026/03/29 12:11:28.379, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.27 W
2026/03/29 12:11:58.381, 0, 100 %, 16 %, 47578 MiB, 49140 MiB, 66, 220.25 W
2026/03/29 12:11:58.381, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.76 W
2026/03/29 12:11:58.381, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.15 W
2026/03/29 12:11:58.381, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.50 W
2026/03/29 12:12:28.382, 0, 100 %, 27 %, 47578 MiB, 49140 MiB, 67, 185.08 W
2026/03/29 12:12:28.382, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.12 W
2026/03/29 12:12:28.383, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.72 W
2026/03/29 12:12:28.383, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.63 W
2026/03/29 12:12:58.384, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 67, 166.83 W
2026/03/29 12:12:58.384, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.88 W
2026/03/29 12:12:58.384, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.76 W
2026/03/29 12:12:58.384, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.69 W
2026/03/29 12:13:28.385, 0, 100 %, 6 %, 47578 MiB, 49140 MiB, 66, 192.91 W
2026/03/29 12:13:28.386, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.13 W
2026/03/29 12:13:28.386, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.17 W
2026/03/29 12:13:28.386, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.52 W
2026/03/29 12:13:58.387, 0, 100 %, 7 %, 47578 MiB, 49140 MiB, 66, 187.80 W
2026/03/29 12:13:58.387, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.10 W
2026/03/29 12:13:58.387, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.43 W
2026/03/29 12:13:58.387, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.66 W
2026/03/29 12:14:28.389, 0, 100 %, 15 %, 47578 MiB, 49140 MiB, 68, 239.54 W
2026/03/29 12:14:28.389, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.05 W
2026/03/29 12:14:28.390, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.86 W
2026/03/29 12:14:28.390, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.43 W
2026/03/29 12:14:58.391, 0, 100 %, 27 %, 47578 MiB, 49140 MiB, 67, 179.88 W
2026/03/29 12:14:58.391, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.37 W
2026/03/29 12:14:58.391, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.09 W
2026/03/29 12:14:58.392, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.60 W
2026/03/29 12:15:28.393, 0, 100 %, 27 %, 47578 MiB, 49140 MiB, 66, 179.55 W
2026/03/29 12:15:28.393, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.11 W
2026/03/29 12:15:28.393, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.08 W
2026/03/29 12:15:28.393, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.49 W
2026/03/29 12:15:58.395, 0, 100 %, 17 %, 47578 MiB, 49140 MiB, 66, 245.29 W
2026/03/29 12:15:58.395, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.92 W
2026/03/29 12:15:58.395, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.98 W
2026/03/29 12:15:58.395, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.57 W
2026/03/29 12:16:28.396, 0, 100 %, 48 %, 47578 MiB, 49140 MiB, 67, 216.46 W
2026/03/29 12:16:28.397, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.12 W
2026/03/29 12:16:28.397, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.63 W
2026/03/29 12:16:28.397, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.46 W
2026/03/29 12:16:58.398, 0, 100 %, 12 %, 47578 MiB, 49140 MiB, 66, 178.44 W
2026/03/29 12:16:58.399, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.02 W
2026/03/29 12:16:58.399, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.98 W
2026/03/29 12:16:58.399, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.83 W
2026/03/29 12:17:28.400, 0, 100 %, 7 %, 47578 MiB, 49140 MiB, 66, 181.04 W
2026/03/29 12:17:28.400, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.46 W
2026/03/29 12:17:28.400, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.96 W
2026/03/29 12:17:28.400, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.63 W
2026/03/29 12:17:58.401, 0, 100 %, 33 %, 47578 MiB, 49140 MiB, 66, 192.19 W
2026/03/29 12:17:58.401, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.97 W
2026/03/29 12:17:58.401, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.90 W
2026/03/29 12:17:58.401, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.55 W
2026/03/29 12:18:28.403, 0, 100 %, 8 %, 47578 MiB, 49140 MiB, 65, 171.73 W
2026/03/29 12:18:28.403, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.03 W
2026/03/29 12:18:28.403, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.92 W
2026/03/29 12:18:28.403, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.51 W
2026/03/29 12:18:58.404, 0, 100 %, 8 %, 47578 MiB, 49140 MiB, 66, 164.05 W
2026/03/29 12:18:58.404, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.99 W
2026/03/29 12:18:58.405, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.94 W
2026/03/29 12:18:58.405, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.36 W
2026/03/29 12:19:28.406, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 65, 165.91 W
2026/03/29 12:19:28.406, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.01 W
2026/03/29 12:19:28.406, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.75 W
2026/03/29 12:19:28.406, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.34 W
2026/03/29 12:19:58.408, 0, 100 %, 7 %, 47578 MiB, 49140 MiB, 65, 165.38 W
2026/03/29 12:19:58.408, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.77 W
2026/03/29 12:19:58.408, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.66 W
2026/03/29 12:19:58.408, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.55 W
2026/03/29 12:20:28.409, 0, 100 %, 7 %, 47578 MiB, 49140 MiB, 65, 161.51 W
2026/03/29 12:20:28.410, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.20 W
2026/03/29 12:20:28.410, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.73 W
2026/03/29 12:20:28.410, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.37 W
2026/03/29 12:20:58.410, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 65, 155.88 W
2026/03/29 12:20:58.411, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.12 W
2026/03/29 12:20:58.411, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.61 W
2026/03/29 12:20:58.411, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.38 W
2026/03/29 12:21:28.412, 0, 100 %, 8 %, 47578 MiB, 49140 MiB, 65, 153.90 W
2026/03/29 12:21:28.412, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.83 W
2026/03/29 12:21:28.412, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.94 W
2026/03/29 12:21:28.412, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.60 W
2026/03/29 12:21:58.414, 0, 100 %, 7 %, 47578 MiB, 49140 MiB, 65, 160.31 W
2026/03/29 12:21:58.414, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.73 W
2026/03/29 12:21:58.414, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.86 W
2026/03/29 12:21:58.414, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.52 W
2026/03/29 12:22:28.415, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 68, 166.62 W
2026/03/29 12:22:28.416, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.01 W
2026/03/29 12:22:28.416, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.80 W
2026/03/29 12:22:28.416, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.34 W
2026/03/29 12:22:58.416, 0, 100 %, 5 %, 47578 MiB, 49140 MiB, 65, 152.54 W
2026/03/29 12:22:58.417, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.19 W
2026/03/29 12:22:58.417, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.55 W
2026/03/29 12:22:58.417, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.74 W
2026/03/29 12:23:28.417, 0, 100 %, 6 %, 47578 MiB, 49140 MiB, 65, 157.62 W
2026/03/29 12:23:28.418, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.05 W
2026/03/29 12:23:28.418, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.79 W
2026/03/29 12:23:28.418, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.55 W
2026/03/29 12:23:58.419, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 60, 86.05 W
2026/03/29 12:23:58.419, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.68 W
2026/03/29 12:23:58.419, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.98 W
2026/03/29 12:23:58.419, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.35 W
2026/03/29 12:24:28.420, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 56, 84.11 W
2026/03/29 12:24:28.421, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.83 W
2026/03/29 12:24:28.421, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.15 W
2026/03/29 12:24:28.421, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.44 W
2026/03/29 12:24:58.422, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 54, 82.83 W
2026/03/29 12:24:58.422, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.22 W
2026/03/29 12:24:58.422, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.90 W
2026/03/29 12:24:58.422, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.58 W
2026/03/29 12:25:28.423, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 52, 81.19 W
2026/03/29 12:25:28.424, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.64 W
2026/03/29 12:25:28.424, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.82 W
2026/03/29 12:25:28.424, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.57 W
2026/03/29 12:25:58.425, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 51, 80.75 W
2026/03/29 12:25:58.425, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.88 W
2026/03/29 12:25:58.425, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.12 W
2026/03/29 12:25:58.425, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.61 W
2026/03/29 12:26:28.426, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 50, 79.99 W
2026/03/29 12:26:28.426, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.06 W
2026/03/29 12:26:28.426, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.91 W
2026/03/29 12:26:28.426, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.58 W
2026/03/29 12:26:58.427, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 49, 78.88 W
2026/03/29 12:26:58.428, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.05 W
2026/03/29 12:26:58.428, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.75 W
2026/03/29 12:26:58.428, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.59 W
2026/03/29 12:27:28.429, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 48, 80.50 W
2026/03/29 12:27:28.429, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.88 W
2026/03/29 12:27:28.429, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.92 W
2026/03/29 12:27:28.429, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.57 W
2026/03/29 12:27:58.430, 0, 100 %, 10 %, 45519 MiB, 49140 MiB, 54, 177.01 W
2026/03/29 12:27:58.431, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.22 W
2026/03/29 12:27:58.431, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 18.33 W
2026/03/29 12:27:58.431, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.44 W
2026/03/29 12:28:28.432, 0, 100 %, 7 %, 48429 MiB, 49140 MiB, 59, 152.28 W
2026/03/29 12:28:28.432, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.04 W
2026/03/29 12:28:28.432, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.94 W
2026/03/29 12:28:28.432, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.52 W
2026/03/29 12:28:58.433, 0, 100 %, 6 %, 48429 MiB, 49140 MiB, 63, 158.79 W
2026/03/29 12:28:58.433, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.92 W
2026/03/29 12:28:58.433, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.41 W
2026/03/29 12:28:58.433, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.62 W
2026/03/29 12:29:28.434, 0, 100 %, 5 %, 48431 MiB, 49140 MiB, 64, 155.56 W
2026/03/29 12:29:28.434, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.11 W
2026/03/29 12:29:28.434, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.42 W
2026/03/29 12:29:28.434, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.40 W
2026/03/29 12:29:58.435, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 65, 156.16 W
2026/03/29 12:29:58.436, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.74 W
2026/03/29 12:29:58.436, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.10 W
2026/03/29 12:29:58.436, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.56 W
2026/03/29 12:30:28.437, 0, 100 %, 10 %, 48431 MiB, 49140 MiB, 65, 161.91 W
2026/03/29 12:30:28.438, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.02 W
2026/03/29 12:30:28.438, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.95 W
2026/03/29 12:30:28.438, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.39 W
2026/03/29 12:30:58.439, 0, 100 %, 18 %, 48431 MiB, 49140 MiB, 67, 222.19 W
2026/03/29 12:30:58.439, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.11 W
2026/03/29 12:30:58.439, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.17 W
2026/03/29 12:30:58.439, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.52 W
2026/03/29 12:31:28.440, 0, 100 %, 39 %, 48431 MiB, 49140 MiB, 68, 227.04 W
2026/03/29 12:31:28.440, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.32 W
2026/03/29 12:31:28.440, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.91 W
2026/03/29 12:31:28.440, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.54 W
2026/03/29 12:31:58.442, 0, 100 %, 27 %, 48431 MiB, 49140 MiB, 66, 185.36 W
2026/03/29 12:31:58.442, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.60 W
2026/03/29 12:31:58.442, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.08 W
2026/03/29 12:31:58.442, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.48 W
2026/03/29 12:32:28.443, 0, 100 %, 20 %, 48431 MiB, 49140 MiB, 68, 214.93 W
2026/03/29 12:32:28.444, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.93 W
2026/03/29 12:32:28.444, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.12 W
2026/03/29 12:32:28.444, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.47 W
2026/03/29 12:32:58.444, 0, 100 %, 14 %, 48431 MiB, 49140 MiB, 67, 213.32 W
2026/03/29 12:32:58.445, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.38 W
2026/03/29 12:32:58.445, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.55 W
2026/03/29 12:32:58.445, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.59 W
2026/03/29 12:33:28.446, 0, 100 %, 39 %, 48431 MiB, 49140 MiB, 66, 190.40 W
2026/03/29 12:33:28.446, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.81 W
2026/03/29 12:33:28.446, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.98 W
2026/03/29 12:33:28.446, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.63 W
2026/03/29 12:33:58.447, 0, 100 %, 9 %, 48431 MiB, 49140 MiB, 66, 210.81 W
2026/03/29 12:33:58.447, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.08 W
2026/03/29 12:33:58.448, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.89 W
2026/03/29 12:33:58.448, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.39 W
2026/03/29 12:34:28.449, 0, 100 %, 5 %, 48431 MiB, 49140 MiB, 66, 190.89 W
2026/03/29 12:34:28.449, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.32 W
2026/03/29 12:34:28.449, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.36 W
2026/03/29 12:34:28.449, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.53 W
2026/03/29 12:34:58.450, 0, 100 %, 9 %, 48431 MiB, 49140 MiB, 66, 162.86 W
2026/03/29 12:34:58.451, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.66 W
2026/03/29 12:34:58.451, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.14 W
2026/03/29 12:34:58.451, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.45 W
2026/03/29 12:35:28.452, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 66, 163.49 W
2026/03/29 12:35:28.452, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.90 W
2026/03/29 12:35:28.452, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.96 W
2026/03/29 12:35:28.452, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.56 W
2026/03/29 12:35:58.453, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 68, 195.73 W
2026/03/29 12:35:58.453, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.08 W
2026/03/29 12:35:58.454, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.83 W
2026/03/29 12:35:58.454, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.52 W
2026/03/29 12:36:28.455, 0, 100 %, 5 %, 48431 MiB, 49140 MiB, 67, 170.71 W
2026/03/29 12:36:28.455, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.68 W
2026/03/29 12:36:28.455, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.93 W
2026/03/29 12:36:28.456, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.71 W
2026/03/29 12:36:58.456, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 66, 163.54 W
2026/03/29 12:36:58.456, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.98 W
2026/03/29 12:36:58.457, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.93 W
2026/03/29 12:36:58.457, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.79 W
2026/03/29 12:37:28.458, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 66, 200.88 W
2026/03/29 12:37:28.458, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.99 W
2026/03/29 12:37:28.458, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.20 W
2026/03/29 12:37:28.458, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.65 W
2026/03/29 12:37:58.459, 0, 100 %, 37 %, 48431 MiB, 49140 MiB, 66, 239.48 W
2026/03/29 12:37:58.459, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.07 W
2026/03/29 12:37:58.459, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.89 W
2026/03/29 12:37:58.459, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.37 W
2026/03/29 12:38:28.460, 0, 100 %, 31 %, 48431 MiB, 49140 MiB, 67, 192.11 W
2026/03/29 12:38:28.461, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.13 W
2026/03/29 12:38:28.461, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.12 W
2026/03/29 12:38:28.461, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.68 W
2026/03/29 12:38:58.461, 0, 100 %, 8 %, 48431 MiB, 49140 MiB, 68, 185.36 W
2026/03/29 12:38:58.462, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.99 W
2026/03/29 12:38:58.462, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.80 W
2026/03/29 12:38:58.462, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.45 W
2026/03/29 12:39:28.463, 0, 100 %, 5 %, 48431 MiB, 49140 MiB, 67, 176.38 W
2026/03/29 12:39:28.463, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.79 W
2026/03/29 12:39:28.463, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.92 W
2026/03/29 12:39:28.463, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.36 W
2026/03/29 12:39:58.464, 0, 100 %, 9 %, 48431 MiB, 49140 MiB, 66, 176.13 W
2026/03/29 12:39:58.464, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.89 W
2026/03/29 12:39:58.464, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.71 W
2026/03/29 12:39:58.464, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.58 W
2026/03/29 12:40:28.466, 0, 100 %, 21 %, 48431 MiB, 49140 MiB, 66, 221.07 W
