fold,site,state,n_inducing,r2_log,r2_orig,base_scale,summer_scale,winter_scale,seasonal_scale,aot_period_days,smog_period_days,residual_period_days,noise
1,115553_48392,MT,4096,0.35354337124400936,0.27762852025100826,0.45816975831985474,0.6447221636772156,0.6206133961677551,0.68791663646698,394.4313233489919,404.50827017548835,390.49500613832816,0.8000019788742065
