timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/03/29 03:09:02.594, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 62, 197.35 W
2026/03/29 03:09:02.594, 1, 100 %, 32 %, 25904 MiB, 49140 MiB, 67, 171.25 W
2026/03/29 03:09:02.594, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 65, 181.30 W
2026/03/29 03:09:02.594, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 187.95 W
2026/03/29 03:09:32.595, 0, 100 %, 5 %, 26455 MiB, 49140 MiB, 63, 156.55 W
2026/03/29 03:09:32.595, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 67, 202.48 W
2026/03/29 03:09:32.595, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 64, 183.50 W
2026/03/29 03:09:32.595, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 62, 140.82 W
2026/03/29 03:10:02.597, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 63, 177.81 W
2026/03/29 03:10:02.597, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 189.25 W
2026/03/29 03:10:02.597, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 136.70 W
2026/03/29 03:10:02.597, 3, 100 %, 64 %, 25200 MiB, 49140 MiB, 66, 156.94 W
2026/03/29 03:10:32.598, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 62, 198.41 W
2026/03/29 03:10:32.598, 1, 100 %, 7 %, 25904 MiB, 49140 MiB, 68, 140.82 W
2026/03/29 03:10:32.598, 2, 100 %, 5 %, 24878 MiB, 49140 MiB, 66, 197.59 W
2026/03/29 03:10:32.598, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 65, 136.58 W
2026/03/29 03:11:02.600, 0, 35 %, 40 %, 26455 MiB, 49140 MiB, 65, 183.45 W
2026/03/29 03:11:02.600, 1, 100 %, 63 %, 25904 MiB, 49140 MiB, 69, 157.90 W
2026/03/29 03:11:02.600, 2, 100 %, 64 %, 24878 MiB, 49140 MiB, 69, 162.36 W
2026/03/29 03:11:02.600, 3, 100 %, 5 %, 25200 MiB, 49140 MiB, 63, 189.07 W
2026/03/29 03:11:32.600, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 64, 157.99 W
2026/03/29 03:11:32.601, 1, 100 %, 62 %, 25904 MiB, 49140 MiB, 70, 176.95 W
2026/03/29 03:11:32.601, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 64, 184.62 W
2026/03/29 03:11:32.601, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 186.25 W
2026/03/29 03:12:02.601, 0, 97 %, 32 %, 26455 MiB, 49140 MiB, 66, 155.09 W
2026/03/29 03:12:02.602, 1, 100 %, 56 %, 25904 MiB, 49140 MiB, 67, 173.79 W
2026/03/29 03:12:02.602, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 149.80 W
2026/03/29 03:12:02.602, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 61, 181.01 W
2026/03/29 03:12:32.602, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 154.58 W
2026/03/29 03:12:32.602, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 189.06 W
2026/03/29 03:12:32.602, 2, 100 %, 24 %, 24878 MiB, 49140 MiB, 67, 204.86 W
2026/03/29 03:12:32.603, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 64, 184.22 W
2026/03/29 03:13:02.603, 0, 100 %, 14 %, 26455 MiB, 49140 MiB, 66, 152.98 W
2026/03/29 03:13:02.603, 1, 97 %, 29 %, 25904 MiB, 49140 MiB, 67, 186.57 W
2026/03/29 03:13:02.603, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 150.82 W
2026/03/29 03:13:02.603, 3, 97 %, 39 %, 25200 MiB, 49140 MiB, 67, 146.38 W
2026/03/29 03:13:32.604, 0, 27 %, 17 %, 26455 MiB, 49140 MiB, 64, 201.72 W
2026/03/29 03:13:32.605, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 66, 191.58 W
2026/03/29 03:13:32.605, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 147.28 W
2026/03/29 03:13:32.605, 3, 100 %, 4 %, 25200 MiB, 49140 MiB, 64, 187.28 W
2026/03/29 03:14:02.605, 0, 100 %, 42 %, 26455 MiB, 49140 MiB, 65, 195.01 W
2026/03/29 03:14:02.605, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 188.90 W
2026/03/29 03:14:02.606, 2, 100 %, 63 %, 24878 MiB, 49140 MiB, 66, 181.01 W
2026/03/29 03:14:02.606, 3, 100 %, 64 %, 25200 MiB, 49140 MiB, 67, 154.60 W
2026/03/29 03:14:32.606, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 198.31 W
2026/03/29 03:14:32.606, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 188.01 W
2026/03/29 03:14:32.606, 2, 99 %, 11 %, 24878 MiB, 49140 MiB, 69, 148.06 W
2026/03/29 03:14:32.606, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 182.95 W
2026/03/29 03:15:02.607, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 64, 196.92 W
2026/03/29 03:15:02.607, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 189.16 W
2026/03/29 03:15:02.607, 2, 100 %, 5 %, 24878 MiB, 49140 MiB, 67, 204.35 W
2026/03/29 03:15:02.607, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 64, 177.74 W
2026/03/29 03:15:32.608, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 156.24 W
2026/03/29 03:15:32.608, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 66, 187.79 W
2026/03/29 03:15:32.608, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 196.37 W
2026/03/29 03:15:32.608, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 188.93 W
2026/03/29 03:16:02.608, 0, 36 %, 42 %, 26455 MiB, 49140 MiB, 65, 189.34 W
2026/03/29 03:16:02.609, 1, 100 %, 63 %, 25904 MiB, 49140 MiB, 69, 142.93 W
2026/03/29 03:16:02.609, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 161.79 W
2026/03/29 03:16:02.609, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 163.03 W
2026/03/29 03:16:32.609, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 64, 177.40 W
2026/03/29 03:16:32.610, 1, 100 %, 59 %, 25904 MiB, 49140 MiB, 69, 150.41 W
2026/03/29 03:16:32.610, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 65, 197.23 W
2026/03/29 03:16:32.610, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 139.88 W
2026/03/29 03:17:02.610, 0, 97 %, 42 %, 26455 MiB, 49140 MiB, 66, 158.40 W
2026/03/29 03:17:02.610, 1, 100 %, 64 %, 25904 MiB, 49140 MiB, 66, 180.84 W
2026/03/29 03:17:02.611, 2, 100 %, 10 %, 24878 MiB, 49140 MiB, 66, 194.75 W
2026/03/29 03:17:02.611, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 138.20 W
2026/03/29 03:17:32.611, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 154.95 W
2026/03/29 03:17:32.612, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 65, 191.70 W
2026/03/29 03:17:32.612, 2, 100 %, 3 %, 24878 MiB, 49140 MiB, 68, 155.69 W
2026/03/29 03:17:32.612, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 63, 154.20 W
2026/03/29 03:18:02.613, 0, 100 %, 35 %, 26455 MiB, 49140 MiB, 67, 152.11 W
2026/03/29 03:18:02.613, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 180.31 W
2026/03/29 03:18:02.613, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 162.22 W
2026/03/29 03:18:02.613, 3, 97 %, 30 %, 25200 MiB, 49140 MiB, 67, 142.06 W
2026/03/29 03:18:32.613, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 63, 200.26 W
2026/03/29 03:18:32.614, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 159.35 W
2026/03/29 03:18:32.614, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 146.41 W
2026/03/29 03:18:32.614, 3, 100 %, 4 %, 25200 MiB, 49140 MiB, 64, 186.64 W
2026/03/29 03:19:02.614, 0, 55 %, 64 %, 26455 MiB, 49140 MiB, 65, 182.98 W
2026/03/29 03:19:02.614, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 137.97 W
2026/03/29 03:19:02.614, 2, 100 %, 60 %, 24878 MiB, 49140 MiB, 69, 174.31 W
2026/03/29 03:19:02.614, 3, 100 %, 62 %, 25200 MiB, 49140 MiB, 67, 157.46 W
2026/03/29 03:19:32.615, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 197.81 W
2026/03/29 03:19:32.615, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 189.74 W
2026/03/29 03:19:32.615, 2, 100 %, 100 %, 24878 MiB, 49140 MiB, 68, 184.72 W
2026/03/29 03:19:32.615, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 183.61 W
2026/03/29 03:20:02.616, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 64, 197.35 W
2026/03/29 03:20:02.616, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 188.57 W
2026/03/29 03:20:02.617, 2, 100 %, 16 %, 24878 MiB, 49140 MiB, 67, 206.38 W
2026/03/29 03:20:02.617, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 64, 180.58 W
2026/03/29 03:20:32.617, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 155.84 W
2026/03/29 03:20:32.617, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 175.39 W
2026/03/29 03:20:32.617, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 195.88 W
2026/03/29 03:20:32.617, 3, 100 %, 33 %, 25200 MiB, 49140 MiB, 67, 159.70 W
2026/03/29 03:21:02.618, 0, 86 %, 100 %, 26455 MiB, 49140 MiB, 66, 182.29 W
2026/03/29 03:21:02.618, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 187.92 W
2026/03/29 03:21:02.618, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 194.89 W
2026/03/29 03:21:02.618, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 139.70 W
2026/03/29 03:21:32.618, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 64, 146.26 W
2026/03/29 03:21:32.619, 1, 100 %, 7 %, 25904 MiB, 49140 MiB, 69, 140.95 W
2026/03/29 03:21:32.619, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 64, 166.20 W
2026/03/29 03:21:32.619, 3, 100 %, 62 %, 25200 MiB, 49140 MiB, 67, 146.26 W
2026/03/29 03:22:02.620, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 66, 151.31 W
2026/03/29 03:22:02.620, 1, 100 %, 7 %, 25904 MiB, 49140 MiB, 69, 140.90 W
2026/03/29 03:22:02.620, 2, 4 %, 4 %, 24878 MiB, 49140 MiB, 68, 180.29 W
2026/03/29 03:22:02.621, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 183.59 W
2026/03/29 03:22:32.622, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 63, 197.08 W
2026/03/29 03:22:32.622, 1, 100 %, 63 %, 25904 MiB, 49140 MiB, 70, 158.17 W
2026/03/29 03:22:32.622, 2, 100 %, 3 %, 24878 MiB, 49140 MiB, 66, 140.88 W
2026/03/29 03:22:32.622, 3, 100 %, 5 %, 25200 MiB, 49140 MiB, 64, 196.91 W
2026/03/29 03:23:02.623, 0, 100 %, 50 %, 26455 MiB, 49140 MiB, 66, 151.82 W
2026/03/29 03:23:02.623, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 187.88 W
2026/03/29 03:23:02.623, 2, 100 %, 5 %, 24878 MiB, 49140 MiB, 67, 207.63 W
2026/03/29 03:23:02.623, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 64, 189.64 W
2026/03/29 03:23:32.624, 0, 100 %, 5 %, 26455 MiB, 49140 MiB, 63, 153.10 W
2026/03/29 03:23:32.625, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 185.01 W
2026/03/29 03:23:32.625, 2, 100 %, 3 %, 24878 MiB, 49140 MiB, 66, 147.96 W
2026/03/29 03:23:32.625, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 151.73 W
2026/03/29 03:24:02.625, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 63, 154.58 W
2026/03/29 03:24:02.625, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 159.69 W
2026/03/29 03:24:02.625, 2, 100 %, 62 %, 24878 MiB, 49140 MiB, 69, 168.60 W
2026/03/29 03:24:02.625, 3, 100 %, 29 %, 25200 MiB, 49140 MiB, 66, 136.17 W
2026/03/29 03:24:32.626, 0, 100 %, 13 %, 26455 MiB, 49140 MiB, 64, 152.29 W
2026/03/29 03:24:32.627, 1, 99 %, 26 %, 25904 MiB, 49140 MiB, 69, 143.52 W
2026/03/29 03:24:32.627, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 65, 187.24 W
2026/03/29 03:24:32.627, 3, 98 %, 40 %, 25200 MiB, 49140 MiB, 64, 173.67 W
2026/03/29 03:25:02.628, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 62, 154.52 W
2026/03/29 03:25:02.628, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 190.38 W
2026/03/29 03:25:02.628, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 170.10 W
2026/03/29 03:25:02.628, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 64, 148.69 W
2026/03/29 03:25:32.629, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 63, 165.84 W
2026/03/29 03:25:32.629, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 175.00 W
2026/03/29 03:25:32.629, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 195.87 W
2026/03/29 03:25:32.629, 3, 100 %, 5 %, 25200 MiB, 49140 MiB, 64, 198.75 W
2026/03/29 03:26:02.629, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 63, 140.91 W
2026/03/29 03:26:02.630, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 67, 146.09 W
2026/03/29 03:26:02.630, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 154.28 W
2026/03/29 03:26:02.630, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 137.49 W
2026/03/29 03:26:32.630, 0, 97 %, 43 %, 26455 MiB, 49140 MiB, 66, 168.03 W
2026/03/29 03:26:32.631, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 68, 175.29 W
2026/03/29 03:26:32.631, 2, 100 %, 53 %, 24878 MiB, 49140 MiB, 69, 145.93 W
2026/03/29 03:26:32.631, 3, 100 %, 59 %, 25200 MiB, 49140 MiB, 64, 165.66 W
2026/03/29 03:27:02.631, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 197.21 W
2026/03/29 03:27:02.631, 1, 65 %, 42 %, 25904 MiB, 49140 MiB, 69, 186.71 W
2026/03/29 03:27:02.631, 2, 100 %, 3 %, 24878 MiB, 49140 MiB, 67, 169.01 W
2026/03/29 03:27:02.632, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 172.62 W
2026/03/29 03:27:32.632, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 64, 195.70 W
2026/03/29 03:27:32.632, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 70, 189.64 W
2026/03/29 03:27:32.632, 2, 100 %, 32 %, 24878 MiB, 49140 MiB, 67, 187.22 W
2026/03/29 03:27:32.633, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 64, 173.66 W
2026/03/29 03:28:02.634, 0, 100 %, 5 %, 26455 MiB, 49140 MiB, 64, 156.63 W
2026/03/29 03:28:02.634, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 70, 188.55 W
2026/03/29 03:28:02.634, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 195.92 W
2026/03/29 03:28:02.634, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 64, 187.28 W
2026/03/29 03:28:32.635, 0, 8 %, 8 %, 26455 MiB, 49140 MiB, 66, 180.77 W
2026/03/29 03:28:32.635, 1, 96 %, 45 %, 25904 MiB, 49140 MiB, 67, 160.07 W
2026/03/29 03:28:32.635, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 172.07 W
2026/03/29 03:28:32.635, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 140.46 W
2026/03/29 03:29:02.636, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 64, 181.98 W
2026/03/29 03:29:02.637, 1, 100 %, 31 %, 25904 MiB, 49140 MiB, 67, 178.05 W
2026/03/29 03:29:02.637, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 65, 201.23 W
2026/03/29 03:29:02.637, 3, 100 %, 61 %, 25200 MiB, 49140 MiB, 67, 144.04 W
2026/03/29 03:29:32.637, 0, 94 %, 38 %, 26455 MiB, 49140 MiB, 67, 156.39 W
2026/03/29 03:29:32.638, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 70, 190.14 W
2026/03/29 03:29:32.638, 2, 100 %, 5 %, 24878 MiB, 49140 MiB, 67, 197.43 W
2026/03/29 03:29:32.638, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 66, 137.80 W
2026/03/29 03:30:02.638, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 157.08 W
2026/03/29 03:30:02.638, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 68, 188.97 W
2026/03/29 03:30:02.639, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 160.28 W
2026/03/29 03:30:02.639, 3, 96 %, 42 %, 25200 MiB, 49140 MiB, 67, 144.39 W
2026/03/29 03:30:32.639, 0, 100 %, 5 %, 26455 MiB, 49140 MiB, 64, 152.71 W
2026/03/29 03:30:32.640, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 66, 142.84 W
2026/03/29 03:30:32.640, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 196.19 W
2026/03/29 03:30:32.640, 3, 100 %, 5 %, 25200 MiB, 49140 MiB, 64, 194.20 W
2026/03/29 03:31:02.641, 0, 100 %, 58 %, 26455 MiB, 49140 MiB, 64, 173.78 W
2026/03/29 03:31:02.641, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 66, 141.34 W
2026/03/29 03:31:02.642, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 153.23 W
2026/03/29 03:31:02.642, 3, 100 %, 3 %, 25200 MiB, 49140 MiB, 63, 188.53 W
2026/03/29 03:31:32.643, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 67, 198.01 W
2026/03/29 03:31:32.643, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 67, 141.28 W
2026/03/29 03:31:32.643, 2, 100 %, 6 %, 24878 MiB, 49140 MiB, 69, 146.33 W
2026/03/29 03:31:32.643, 3, 100 %, 63 %, 25200 MiB, 49140 MiB, 63, 185.32 W
2026/03/29 03:32:02.644, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 66, 199.77 W
2026/03/29 03:32:02.645, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 67, 179.31 W
2026/03/29 03:32:02.645, 2, 56 %, 32 %, 24878 MiB, 49140 MiB, 65, 193.02 W
2026/03/29 03:32:02.645, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 173.19 W
2026/03/29 03:32:32.645, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 64, 197.99 W
2026/03/29 03:32:32.645, 1, 0 %, 0 %, 25904 MiB, 49140 MiB, 68, 181.45 W
2026/03/29 03:32:32.646, 2, 96 %, 42 %, 24878 MiB, 49140 MiB, 69, 157.19 W
2026/03/29 03:32:32.646, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 163.23 W
2026/03/29 03:33:02.646, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 157.57 W
2026/03/29 03:33:02.647, 1, 47 %, 53 %, 25904 MiB, 49140 MiB, 66, 168.88 W
2026/03/29 03:33:02.647, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 195.11 W
2026/03/29 03:33:02.647, 3, 100 %, 4 %, 25200 MiB, 49140 MiB, 64, 178.18 W
2026/03/29 03:33:32.647, 0, 98 %, 64 %, 26455 MiB, 49140 MiB, 62, 158.41 W
2026/03/29 03:33:32.647, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 65, 168.82 W
2026/03/29 03:33:32.648, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 193.76 W
2026/03/29 03:33:32.648, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 141.19 W
2026/03/29 03:34:02.648, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 64, 162.68 W
2026/03/29 03:34:02.648, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 70, 188.93 W
2026/03/29 03:34:02.648, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 64, 185.89 W
2026/03/29 03:34:02.648, 3, 100 %, 63 %, 25200 MiB, 49140 MiB, 66, 137.34 W
2026/03/29 03:34:32.650, 0, 100 %, 33 %, 26455 MiB, 49140 MiB, 64, 206.71 W
2026/03/29 03:34:32.650, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 188.75 W
2026/03/29 03:34:32.650, 2, 100 %, 3 %, 24878 MiB, 49140 MiB, 66, 160.20 W
2026/03/29 03:34:32.650, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 183.46 W
2026/03/29 03:35:02.651, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 65, 197.53 W
2026/03/29 03:35:02.651, 1, 100 %, 3 %, 25904 MiB, 49140 MiB, 67, 188.82 W
2026/03/29 03:35:02.651, 2, 99 %, 19 %, 24878 MiB, 49140 MiB, 68, 148.59 W
2026/03/29 03:35:02.651, 3, 100 %, 32 %, 25200 MiB, 49140 MiB, 64, 176.52 W
2026/03/29 03:35:32.651, 0, 15 %, 8 %, 26455 MiB, 49140 MiB, 66, 203.27 W
2026/03/29 03:35:32.652, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 67, 141.62 W
2026/03/29 03:35:32.652, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 194.98 W
2026/03/29 03:35:32.652, 3, 100 %, 10 %, 25200 MiB, 49140 MiB, 64, 199.22 W
2026/03/29 03:36:02.653, 0, 100 %, 100 %, 26455 MiB, 49140 MiB, 64, 187.83 W
2026/03/29 03:36:02.653, 1, 100 %, 14 %, 25904 MiB, 49140 MiB, 66, 141.06 W
2026/03/29 03:36:02.653, 2, 100 %, 61 %, 24878 MiB, 49140 MiB, 69, 160.22 W
2026/03/29 03:36:02.653, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 188.69 W
2026/03/29 03:36:32.654, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 65, 178.21 W
2026/03/29 03:36:32.654, 1, 100 %, 56 %, 25904 MiB, 49140 MiB, 67, 162.93 W
2026/03/29 03:36:32.654, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 64, 190.59 W
2026/03/29 03:36:32.654, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 157.65 W
2026/03/29 03:37:02.655, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 67, 188.32 W
2026/03/29 03:37:02.655, 1, 100 %, 59 %, 25904 MiB, 49140 MiB, 66, 150.30 W
2026/03/29 03:37:02.655, 2, 98 %, 21 %, 24878 MiB, 49140 MiB, 66, 178.19 W
2026/03/29 03:37:02.655, 3, 2 %, 0 %, 25200 MiB, 49140 MiB, 65, 178.70 W
2026/03/29 03:37:32.656, 0, 100 %, 5 %, 26455 MiB, 49140 MiB, 64, 155.02 W
2026/03/29 03:37:32.657, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 65, 166.04 W
2026/03/29 03:37:32.657, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 195.13 W
2026/03/29 03:37:32.657, 3, 100 %, 5 %, 25200 MiB, 49140 MiB, 64, 164.57 W
2026/03/29 03:38:02.657, 0, 100 %, 38 %, 26455 MiB, 49140 MiB, 64, 159.20 W
2026/03/29 03:38:02.658, 1, 100 %, 9 %, 25904 MiB, 49140 MiB, 65, 184.87 W
2026/03/29 03:38:02.658, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 149.11 W
2026/03/29 03:38:02.658, 3, 99 %, 13 %, 25200 MiB, 49140 MiB, 67, 139.62 W
2026/03/29 03:38:32.659, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 157.30 W
2026/03/29 03:38:32.659, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 68, 167.35 W
2026/03/29 03:38:32.659, 2, 81 %, 50 %, 24878 MiB, 49140 MiB, 65, 190.07 W
2026/03/29 03:38:32.659, 3, 100 %, 2 %, 25200 MiB, 49140 MiB, 63, 141.73 W
2026/03/29 03:39:02.660, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 67, 194.30 W
2026/03/29 03:39:02.660, 1, 100 %, 30 %, 25904 MiB, 49140 MiB, 67, 162.24 W
2026/03/29 03:39:02.660, 2, 0 %, 0 %, 24878 MiB, 49140 MiB, 67, 180.05 W
2026/03/29 03:39:02.660, 3, 100 %, 14 %, 25200 MiB, 49140 MiB, 66, 135.90 W
2026/03/29 03:39:32.660, 0, 0 %, 0 %, 26455 MiB, 49140 MiB, 63, 180.29 W
2026/03/29 03:39:32.661, 1, 100 %, 2 %, 25904 MiB, 49140 MiB, 67, 189.27 W
2026/03/29 03:39:32.661, 2, 100 %, 4 %, 24878 MiB, 49140 MiB, 66, 195.19 W
2026/03/29 03:39:32.661, 3, 0 %, 0 %, 25200 MiB, 49140 MiB, 62, 184.48 W
2026/03/29 03:40:02.661, 0, 100 %, 3 %, 26455 MiB, 49140 MiB, 62, 165.78 W
2026/03/29 03:40:02.662, 1, 100 %, 4 %, 25904 MiB, 49140 MiB, 67, 174.58 W
2026/03/29 03:40:02.662, 2, 100 %, 2 %, 24878 MiB, 49140 MiB, 66, 152.30 W
2026/03/29 03:40:02.662, 3, 100 %, 10 %, 25200 MiB, 49140 MiB, 64, 180.71 W
2026/03/29 03:40:32.662, 0, 100 %, 2 %, 26455 MiB, 49140 MiB, 64, 148.20 W
2026/03/29 03:40:32.662, 1, 100 %, 5 %, 25904 MiB, 49140 MiB, 67, 146.43 W
2026/03/29 03:40:32.662, 2, 100 %, 63 %, 24878 MiB, 49140 MiB, 69, 158.11 W
2026/03/29 03:40:32.663, 3, 100 %, 4 %, 25200 MiB, 49140 MiB, 64, 186.88 W
2026/03/29 03:41:02.663, 0, 100 %, 4 %, 26455 MiB, 49140 MiB, 64, 159.37 W
2026/03/29 03:41:02.663, 1, 28 %, 17 %, 25904 MiB, 49140 MiB, 68, 190.97 W
