n_inducing,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,mean_train_time,mean_infer_time,mean_ip_time,mean_fold_time,total_wall_time,mean_stopped_epoch,n_predictions
4096,0.423302640114521,0.3292239854395771,0.401627175501724,2.9806785621170886,1.434584323831534,0.3721768135170309,387.16188502684236,0.15198231535032392,74.88377200532705,462.1976393475197,462.1976393475197,1.0,1999
