fold,site,state,n_inducing,r2_log,r2_orig,base_scale,summer_scale,winter_scale,seasonal_scale,aot_period_days,smog_period_days,residual_period_days,noise
0,108720_47582,MT,4096,0.401627175501724,0.3721768159004549,0.3683302104473114,0.6340910196304321,0.6024359464645386,0.682301938533783,408.4662529637684,418.17781747294583,395.28782794635873,0.7296869158744812
