fold,site,state,n_inducing,n_train,n_test,ip_selection_time,train_time,infer_time,total_fold_time,stopped_epoch,best_epoch,epoch_times,batch_time_stats
0,108720_47582,MT,256,1881145,1999,22.85408750316128,1341.1940557658672,0.03149942308664322,1364.0796426921152,50,49,"[26.533884941134602, 26.697936854790896, 25.83275143429637, 26.429096133913845, 26.956399358808994, 25.959135208744556, 25.803444775752723, 26.94618631200865, 26.616757435258478, 25.872436170931906, 25.687328626867384, 26.181789798196405, 25.74076666403562, 25.961847868282348, 28.596152434125543, 26.789509871043265, 25.208073587156832, 24.997354318853468, 26.510491155087948, 26.74382584122941, 25.83500866871327, 27.011553436983377, 26.439041604753584, 25.321248513180763, 26.3792445929721, 29.4936588620767, 25.753724433947355, 28.349935146048665, 27.244194278027862, 27.880546561907977, 26.608047008048743, 25.889500276185572, 25.216037156060338, 30.669931144453585, 29.318596568889916, 27.25012526381761, 26.007162760943174, 25.730585624929518, 26.27653560275212, 24.909811772871763, 28.69488984392956, 29.578892157878727, 27.339960157871246, 26.935008644126356, 26.89856819715351, 27.18996694404632, 26.451802100986242, 25.686556621920317, 30.689060668926686, 27.976140765007585]","[{'mean': 0.09608261784185367, 'min': 0.05316858598962426, 'max': 0.5710318917408586, 'n_batches': 58}, {'mean': 0.088937824575937, 'min': 0.05303245596587658, 'max': 0.14771242579445243, 'n_batches': 58}, {'mean': 0.08706854196297455, 'min': 0.05234698485583067, 'max': 0.10424300981685519, 'n_batches': 58}, {'mean': 0.08723853412084281, 'min': 0.051952323876321316, 'max': 0.11329831881448627, 'n_batches': 58}, {'mean': 0.0892678374376405, 'min': 0.04689146904274821, 'max': 0.12355824979022145, 'n_batches': 58}, {'mean': 0.08832754067081058, 'min': 0.05020187282934785, 'max': 0.12952912645414472, 'n_batches': 58}, {'mean': 0.08943100084936054, 'min': 0.05514790816232562, 'max': 0.11760685406625271, 'n_batches': 58}, {'mean': 0.08906260856170335, 'min': 0.04840359091758728, 'max': 0.12792792543768883, 'n_batches': 58}, {'mean': 0.09096650114475653, 'min': 0.05268563563004136, 'max': 0.12293558893725276, 'n_batches': 58}, {'mean': 0.08865324096304589, 'min': 0.05345373600721359, 'max': 0.11119241686537862, 'n_batches': 58}, {'mean': 0.08892387168578289, 'min': 0.061957995407283306, 'max': 0.12150953710079193, 'n_batches': 58}, {'mean': 0.08685660839947903, 'min': 0.06780812190845609, 'max': 0.11059937719255686, 'n_batches': 58}, {'mean': 0.0890269810333848, 'min': 0.050613814033567905, 'max': 0.11686181416735053, 'n_batches': 58}, {'mean': 0.08829755613034398, 'min': 0.0514706838876009, 'max': 0.1043666498735547, 'n_batches': 58}, {'mean': 0.08866300594446988, 'min': 0.052564846351742744, 'max': 0.12978303711861372, 'n_batches': 58}, {'mean': 0.08981694153445804, 'min': 0.053402846213430166, 'max': 0.11750091286376119, 'n_batches': 58}, {'mean': 0.08635646099995437, 'min': 0.052436723839491606, 'max': 0.09738995600491762, 'n_batches': 58}, {'mean': 0.08722060071786158, 'min': 0.05060356901958585, 'max': 0.11116831097751856, 'n_batches': 58}, {'mean': 0.08752005696617837, 'min': 0.06305889086797833, 'max': 0.10330127133056521, 'n_batches': 58}, {'mean': 0.08773293688989661, 'min': 0.045804106164723635, 'max': 0.10748473322018981, 'n_batches': 58}, {'mean': 0.0873734141651798, 'min': 0.052425766829401255, 'max': 0.1293070293031633, 'n_batches': 58}, {'mean': 0.0888906338749903, 'min': 0.07256787177175283, 'max': 0.10762224579229951, 'n_batches': 58}, {'mean': 0.08863274353267304, 'min': 0.054482147097587585, 'max': 0.11842750292271376, 'n_batches': 58}, {'mean': 0.08678336761859727, 'min': 0.05182521976530552, 'max': 0.108700230717659, 'n_batches': 58}, {'mean': 0.0882440385778017, 'min': 0.049803745932877064, 'max': 0.10995034081861377, 'n_batches': 58}, {'mean': 0.08783443489690022, 'min': 0.049527153838425875, 'max': 0.10022652195766568, 'n_batches': 58}, {'mean': 0.08791710731798205, 'min': 0.0513806059025228, 'max': 0.11214056890457869, 'n_batches': 58}, {'mean': 0.08780561769702311, 'min': 0.05218963557854295, 'max': 0.11748818308115005, 'n_batches': 58}, {'mean': 0.08867125588886697, 'min': 0.05197039386257529, 'max': 0.11573159787803888, 'n_batches': 58}, {'mean': 0.08703656498631783, 'min': 0.05081765213981271, 'max': 0.10251965606585145, 'n_batches': 58}, {'mean': 0.088401178243281, 'min': 0.05104338098317385, 'max': 0.11051286524161696, 'n_batches': 58}, {'mean': 0.08791697968664611, 'min': 0.05085767898708582, 'max': 0.11853599594905972, 'n_batches': 58}, {'mean': 0.08729718834290216, 'min': 0.05046341801062226, 'max': 0.10453025298193097, 'n_batches': 58}, {'mean': 0.08749316945864723, 'min': 0.052037489134818316, 'max': 0.10974474810063839, 'n_batches': 58}, {'mean': 0.09005104250210369, 'min': 0.050821456126868725, 'max': 0.11727622710168362, 'n_batches': 58}, {'mean': 0.0887853185935267, 'min': 0.05313605908304453, 'max': 0.11005384428426623, 'n_batches': 58}, {'mean': 0.08898700888525567, 'min': 0.08159881085157394, 'max': 0.12331004301086068, 'n_batches': 58}, {'mean': 0.08759533614723077, 'min': 0.053099947050213814, 'max': 0.10832857014611363, 'n_batches': 58}, {'mean': 0.08756198737256486, 'min': 0.055257909931242466, 'max': 0.1164817102253437, 'n_batches': 58}, {'mean': 0.08721053558562336, 'min': 0.045631215907633305, 'max': 0.09818619210273027, 'n_batches': 58}, {'mean': 0.0893664594322186, 'min': 0.05518174869939685, 'max': 0.11293071089312434, 'n_batches': 58}, {'mean': 0.08824021443885205, 'min': 0.06152189616113901, 'max': 0.11464888276532292, 'n_batches': 58}, {'mean': 0.08865989872318661, 'min': 0.04957081889733672, 'max': 0.10820307303220034, 'n_batches': 58}, {'mean': 0.0878593531710192, 'min': 0.05065711122006178, 'max': 0.10115475207567215, 'n_batches': 58}, {'mean': 0.0888034653416353, 'min': 0.06829987466335297, 'max': 0.12209362909197807, 'n_batches': 58}, {'mean': 0.08868151976213116, 'min': 0.052501493133604527, 'max': 0.10945896105840802, 'n_batches': 58}, {'mean': 0.08763685918027728, 'min': 0.051118750125169754, 'max': 0.11366685619577765, 'n_batches': 58}, {'mean': 0.08872805802344248, 'min': 0.07529460219666362, 'max': 0.11909641185775399, 'n_batches': 58}, {'mean': 0.08869162797606711, 'min': 0.05372598208487034, 'max': 0.11403427412733436, 'n_batches': 58}, {'mean': 0.08908394416633608, 'min': 0.05175500921905041, 'max': 0.12292386498302221, 'n_batches': 58}]"
0,108720_47582,MT,512,1881145,1999,13.0252894051373,1556.7123248130083,0.0397428828291595,1569.7773571009748,50,49,"[31.36994168907404, 31.25808142963797, 34.85853058286011, 39.18592954101041, 37.96766635077074, 35.88172148820013, 32.493261142168194, 29.05788296274841, 30.862363911699504, 28.968239680863917, 28.925754813011736, 28.26679238025099, 30.58012660825625, 28.400530642829835, 28.703498175833374, 28.230769868940115, 29.16881668707356, 30.903533666860312, 28.71150568127632, 31.02940964885056, 29.1407415503636, 30.10206056991592, 28.599164756946266, 28.784231693018228, 29.272081384900957, 30.2175234220922, 29.565647997893393, 30.54706854838878, 28.103883895091712, 28.567465578205884, 34.89450584538281, 36.51332032587379, 38.43718726420775, 33.20345495874062, 32.76608100766316, 28.7180250659585, 28.590287072584033, 28.9835994602181, 36.835397890768945, 38.327898771036416, 34.12556749768555, 31.7449743822217, 29.580463334918022, 28.97420962015167, 28.153756245970726, 28.686337771825492, 27.85580526618287, 31.21784513676539, 28.76884415000677, 32.47949358820915]","[{'mean': 0.18452932409428316, 'min': 0.08497373294085264, 'max': 0.218506071716547, 'n_batches': 58}, {'mean': 0.1780076439588748, 'min': 0.0958495270460844, 'max': 0.205961043946445, 'n_batches': 58}, {'mean': 0.17730325530283153, 'min': 0.08451530104503036, 'max': 0.2110131592489779, 'n_batches': 58}, {'mean': 0.17782399004550073, 'min': 0.08214749675244093, 'max': 0.20597753999754786, 'n_batches': 58}, {'mean': 0.17669222308001642, 'min': 0.09490204276517034, 'max': 0.2190056350082159, 'n_batches': 58}, {'mean': 0.1782738071111641, 'min': 0.08665671199560165, 'max': 0.20981576200574636, 'n_batches': 58}, {'mean': 0.17709245695732534, 'min': 0.0844436390325427, 'max': 0.20096410997211933, 'n_batches': 58}, {'mean': 0.17457659963261465, 'min': 0.08282084576785564, 'max': 0.19168484583497047, 'n_batches': 58}, {'mean': 0.17650700040193723, 'min': 0.08482873905450106, 'max': 0.19926460459828377, 'n_batches': 58}, {'mean': 0.17768903753463308, 'min': 0.0832987567409873, 'max': 0.20536140212789178, 'n_batches': 58}, {'mean': 0.17556485683849915, 'min': 0.08632776001468301, 'max': 0.1934805056080222, 'n_batches': 58}, {'mean': 0.1757414516318461, 'min': 0.08423248678445816, 'max': 0.20700432313606143, 'n_batches': 58}, {'mean': 0.17663989793348672, 'min': 0.08433589711785316, 'max': 0.19301106501370668, 'n_batches': 58}, {'mean': 0.1772905264595716, 'min': 0.08175898296758533, 'max': 0.24810252292081714, 'n_batches': 58}, {'mean': 0.1788869318472029, 'min': 0.084295186214149, 'max': 0.2240159218199551, 'n_batches': 58}, {'mean': 0.1768251865668672, 'min': 0.08429428609088063, 'max': 0.2034256448969245, 'n_batches': 58}, {'mean': 0.1786679195978775, 'min': 0.10388862015679479, 'max': 0.21645996114239097, 'n_batches': 58}, {'mean': 0.17740414136667446, 'min': 0.08512003719806671, 'max': 0.21487138886004686, 'n_batches': 58}, {'mean': 0.1756857161586783, 'min': 0.08205491164699197, 'max': 0.19179974915459752, 'n_batches': 58}, {'mean': 0.17706339785443811, 'min': 0.08239089185371995, 'max': 0.1995728788897395, 'n_batches': 58}, {'mean': 0.1764483069599574, 'min': 0.08447712520137429, 'max': 0.19816731568425894, 'n_batches': 58}, {'mean': 0.17868323088623583, 'min': 0.08511057589203119, 'max': 0.2210061838850379, 'n_batches': 58}, {'mean': 0.17649516564440623, 'min': 0.10972323501482606, 'max': 0.19917038781568408, 'n_batches': 58}, {'mean': 0.17472956661167072, 'min': 0.08373606391251087, 'max': 0.1916891378350556, 'n_batches': 58}, {'mean': 0.17879760307099285, 'min': 0.09509061789140105, 'max': 0.2074645571410656, 'n_batches': 58}, {'mean': 0.17489173806047645, 'min': 0.0859712059609592, 'max': 0.19231689674779773, 'n_batches': 58}, {'mean': 0.17463271534230945, 'min': 0.08553581591695547, 'max': 0.20087992819026113, 'n_batches': 58}, {'mean': 0.1763236902268796, 'min': 0.08661459712311625, 'max': 0.19943468505516648, 'n_batches': 58}, {'mean': 0.1743976466020505, 'min': 0.08444556407630444, 'max': 0.19218696607276797, 'n_batches': 58}, {'mean': 0.1770054432964916, 'min': 0.0836820132099092, 'max': 0.21119067911058664, 'n_batches': 58}, {'mean': 0.1788468638210204, 'min': 0.08334682323038578, 'max': 0.19908472383394837, 'n_batches': 58}, {'mean': 0.17862237730577332, 'min': 0.0818088399246335, 'max': 0.20289425924420357, 'n_batches': 58}, {'mean': 0.17653965752507592, 'min': 0.0868669762276113, 'max': 0.21265935013070703, 'n_batches': 58}, {'mean': 0.18029259689601845, 'min': 0.08628585608676076, 'max': 0.2079274239949882, 'n_batches': 58}, {'mean': 0.17835807153184352, 'min': 0.08567312406376004, 'max': 0.19932705396786332, 'n_batches': 58}, {'mean': 0.17737035527985928, 'min': 0.08614981500431895, 'max': 0.1994315329939127, 'n_batches': 58}, {'mean': 0.17703756318299163, 'min': 0.08471687790006399, 'max': 0.2271564188413322, 'n_batches': 58}, {'mean': 0.17889099735927222, 'min': 0.08629487827420235, 'max': 0.22341793728992343, 'n_batches': 58}, {'mean': 0.17738350023965127, 'min': 0.08277681702747941, 'max': 0.20595762832090259, 'n_batches': 58}, {'mean': 0.1783202706097529, 'min': 0.08565332926809788, 'max': 0.22596347611397505, 'n_batches': 58}, {'mean': 0.17879987851684465, 'min': 0.0863860878162086, 'max': 0.21688448637723923, 'n_batches': 58}, {'mean': 0.17752495087715314, 'min': 0.08866358827799559, 'max': 0.20054559502750635, 'n_batches': 58}, {'mean': 0.18060202957612687, 'min': 0.08619653107598424, 'max': 0.20872127125039697, 'n_batches': 58}, {'mean': 0.1777058088798718, 'min': 0.08519184915348887, 'max': 0.20093540102243423, 'n_batches': 58}, {'mean': 0.17845777162864548, 'min': 0.08802527002990246, 'max': 0.1999592944048345, 'n_batches': 58}, {'mean': 0.17745178621583457, 'min': 0.08419562177732587, 'max': 0.20148892095312476, 'n_batches': 58}, {'mean': 0.17813152285967152, 'min': 0.08417195128276944, 'max': 0.20419099228456616, 'n_batches': 58}, {'mean': 0.17723096767440438, 'min': 0.08473392901942134, 'max': 0.19331890996545553, 'n_batches': 58}, {'mean': 0.1787699469172492, 'min': 0.0840935967862606, 'max': 0.2021988807246089, 'n_batches': 58}, {'mean': 0.18044032139607288, 'min': 0.08552120719105005, 'max': 0.20552388159558177, 'n_batches': 58}]"
0,108720_47582,MT,1024,1881145,1999,21.986137664411217,2386.859769214876,0.026580133009701967,2408.872487012297,50,49,"[45.72005021572113, 46.632944494951516, 51.7077533188276, 48.04311109194532, 45.807382616214454, 45.90890728030354, 51.81872220011428, 48.85990305431187, 46.0649375799112, 48.27360437903553, 47.48644367372617, 46.058433366939425, 45.519565247930586, 45.705462464131415, 45.630559989251196, 46.747245320118964, 45.23329139593989, 46.13196660205722, 48.072749660816044, 46.73395270993933, 45.89661077829078, 46.04649768117815, 45.46418239083141, 45.288794563151896, 53.998010236769915, 49.28267851099372, 45.921125534921885, 47.472547598183155, 46.39350251015276, 45.775475930888206, 47.78949385834858, 50.41082291863859, 46.43178530968726, 51.637504319194704, 51.22234020289034, 49.466656448319554, 49.941399494186044, 47.684617509134114, 47.99948602495715, 46.10489970771596, 46.30891681974754, 45.233330260030925, 51.45988372294232, 51.65624285303056, 49.579053150024265, 45.4823614298366, 48.05703597795218, 45.09410925209522, 49.60806675767526, 51.88800623361021]","[{'mean': 0.4764237026844559, 'min': 0.21292802412062883, 'max': 0.505464734043926, 'n_batches': 58}, {'mean': 0.47768206750685027, 'min': 0.21056674467399716, 'max': 0.5035800859332085, 'n_batches': 58}, {'mean': 0.4812120873208061, 'min': 0.21298025315627456, 'max': 0.5285223629325628, 'n_batches': 58}, {'mean': 0.48023528530230297, 'min': 0.21342332987114787, 'max': 0.5129820941947401, 'n_batches': 58}, {'mean': 0.47727408799631843, 'min': 0.2140390481799841, 'max': 0.48494267370551825, 'n_batches': 58}, {'mean': 0.4789751604488441, 'min': 0.21431199414655566, 'max': 0.5011393460445106, 'n_batches': 58}, {'mean': 0.48070934744037946, 'min': 0.21386914979666471, 'max': 0.5116027551703155, 'n_batches': 58}, {'mean': 0.4790166282367989, 'min': 0.21346370643004775, 'max': 0.5097698690369725, 'n_batches': 58}, {'mean': 0.4783600668808253, 'min': 0.21360455360263586, 'max': 0.5014315783046186, 'n_batches': 58}, {'mean': 0.4798693636689207, 'min': 0.2111468780785799, 'max': 0.5116489944048226, 'n_batches': 58}, {'mean': 0.4797044508881739, 'min': 0.2157957130111754, 'max': 0.507681526709348, 'n_batches': 58}, {'mean': 0.47933966027380065, 'min': 0.21981843607500196, 'max': 0.5026691909879446, 'n_batches': 58}, {'mean': 0.4792678388927517, 'min': 0.21446132706478238, 'max': 0.503052799962461, 'n_batches': 58}, {'mean': 0.47824419825337827, 'min': 0.21684092888608575, 'max': 0.4993439977988601, 'n_batches': 58}, {'mean': 0.4793826406580749, 'min': 0.21486822376027703, 'max': 0.5069556050002575, 'n_batches': 58}, {'mean': 0.47903797200656145, 'min': 0.21410186123102903, 'max': 0.49687043111771345, 'n_batches': 58}, {'mean': 0.4809073104747924, 'min': 0.21406368119642138, 'max': 0.5152251999825239, 'n_batches': 58}, {'mean': 0.4800090915122037, 'min': 0.21375419897958636, 'max': 0.5106573808006942, 'n_batches': 58}, {'mean': 0.48002951569726754, 'min': 0.2143595889210701, 'max': 0.5061117028817534, 'n_batches': 58}, {'mean': 0.47884076250845503, 'min': 0.21521399868652225, 'max': 0.5035012857988477, 'n_batches': 58}, {'mean': 0.47847571228791413, 'min': 0.21584841888397932, 'max': 0.4924596599303186, 'n_batches': 58}, {'mean': 0.47966752151541153, 'min': 0.21429218677803874, 'max': 0.49985884921625257, 'n_batches': 58}, {'mean': 0.47771343812025313, 'min': 0.2150399060919881, 'max': 0.49221232580021024, 'n_batches': 58}, {'mean': 0.4780036788754936, 'min': 0.2122266017831862, 'max': 0.494725797791034, 'n_batches': 58}, {'mean': 0.4789695800844066, 'min': 0.21452944492921233, 'max': 0.49400510592386127, 'n_batches': 58}, {'mean': 0.4776973947079788, 'min': 0.2152211437933147, 'max': 0.49429161520674825, 'n_batches': 58}, {'mean': 0.4775575581970143, 'min': 0.21529248403385282, 'max': 0.4965721759945154, 'n_batches': 58}, {'mean': 0.4782359885083961, 'min': 0.2160763149149716, 'max': 0.5163052510470152, 'n_batches': 58}, {'mean': 0.4791122061714273, 'min': 0.2188350078649819, 'max': 0.513591046910733, 'n_batches': 58}, {'mean': 0.47865855150278014, 'min': 0.23094529379159212, 'max': 0.5026285909116268, 'n_batches': 58}, {'mean': 0.4786101654653662, 'min': 0.21782242599874735, 'max': 0.5035894620232284, 'n_batches': 58}, {'mean': 0.4793423377459162, 'min': 0.21397058106958866, 'max': 0.49954213621094823, 'n_batches': 58}, {'mean': 0.47835930089209355, 'min': 0.214561281260103, 'max': 0.5022272081114352, 'n_batches': 58}, {'mean': 0.47977542902888926, 'min': 0.21390317287296057, 'max': 0.5103706149384379, 'n_batches': 58}, {'mean': 0.48268499773734347, 'min': 0.21291407104581594, 'max': 0.5206241910345852, 'n_batches': 58}, {'mean': 0.4755671897357137, 'min': 0.21221985295414925, 'max': 0.49508532835170627, 'n_batches': 58}, {'mean': 0.4782771434683096, 'min': 0.21364702098071575, 'max': 0.5093175210058689, 'n_batches': 58}, {'mean': 0.48037263605711533, 'min': 0.22671860503032804, 'max': 0.5208003991283476, 'n_batches': 58}, {'mean': 0.4778219947093648, 'min': 0.21081514982506633, 'max': 0.4904143949970603, 'n_batches': 58}, {'mean': 0.47791017103008926, 'min': 0.21524009900167584, 'max': 0.4930410636588931, 'n_batches': 58}, {'mean': 0.47876111491069456, 'min': 0.2164565408602357, 'max': 0.5021244548261166, 'n_batches': 58}, {'mean': 0.47927889255967376, 'min': 0.21442454773932695, 'max': 0.5132328127510846, 'n_batches': 58}, {'mean': 0.4805820621148651, 'min': 0.21399759920313954, 'max': 0.5041302600875497, 'n_batches': 58}, {'mean': 0.47956758414812645, 'min': 0.21380788972601295, 'max': 0.5059638628736138, 'n_batches': 58}, {'mean': 0.48006783422596494, 'min': 0.21409378293901682, 'max': 0.5021159150637686, 'n_batches': 58}, {'mean': 0.478524887645296, 'min': 0.21351178595796227, 'max': 0.5033862399868667, 'n_batches': 58}, {'mean': 0.4816292386807116, 'min': 0.2143909321166575, 'max': 0.5086258701048791, 'n_batches': 58}, {'mean': 0.479641868162836, 'min': 0.213702327106148, 'max': 0.5018585850484669, 'n_batches': 58}, {'mean': 0.4941248309252591, 'min': 0.2165896948426962, 'max': 0.5315651781857014, 'n_batches': 58}, {'mean': 0.48123997198578355, 'min': 0.21488988818600774, 'max': 0.5109750870615244, 'n_batches': 58}]"
0,108720_47582,MT,2048,1881145,1999,42.017116270028055,5316.244039757177,0.07967259176075459,5358.340828618966,50,49,"[107.61906724888831, 106.30312650930136, 106.01134749501944, 104.94351451983675, 105.69369579711929, 104.9984821700491, 104.73894082289189, 104.88378537911922, 105.24840236688033, 105.55864298483357, 104.9167624800466, 105.26298403088003, 105.20729474676773, 105.78600285993889, 104.88902586419135, 105.1826304756105, 105.02849475899711, 105.29094183817506, 104.86399391386658, 106.531050844118, 105.88562387507409, 104.79500289680436, 104.82691690698266, 104.7393005527556, 104.66594526125118, 104.65537019819021, 105.10649979161099, 104.68675846932456, 105.13654345134273, 106.58865786902606, 111.6626301300712, 108.97610855381936, 106.88528903201222, 108.3082706509158, 110.53006576281041, 106.52167620696127, 113.48027609335259, 111.63760479073972, 105.9218115103431, 106.0320595530793, 105.63372675096616, 105.00721123162657, 105.3652967652306, 105.64306522207335, 105.30241842893884, 105.80454715806991, 105.84400949906558, 104.85558373806998, 105.48035869002342, 117.20054493006319]","[{'mean': 1.5383131476520593, 'min': 0.6980336350388825, 'max': 1.5616416740231216, 'n_batches': 58}, {'mean': 1.5422268191448831, 'min': 0.6963896527886391, 'max': 1.5621286630630493, 'n_batches': 58}, {'mean': 1.5423608345525532, 'min': 0.6958252261392772, 'max': 1.5632764557376504, 'n_batches': 58}, {'mean': 1.5413059790795347, 'min': 0.6962366229854524, 'max': 1.559160809032619, 'n_batches': 58}, {'mean': 1.5423952019211418, 'min': 0.6958153918385506, 'max': 1.5597535157576203, 'n_batches': 58}, {'mean': 1.5424998699896166, 'min': 0.696294145192951, 'max': 1.560064127203077, 'n_batches': 58}, {'mean': 1.5421626291012969, 'min': 0.6964919278398156, 'max': 1.5600308030843735, 'n_batches': 58}, {'mean': 1.5427194372991677, 'min': 0.6966167208738625, 'max': 1.5607479410246015, 'n_batches': 58}, {'mean': 1.542546755393389, 'min': 0.6961643057875335, 'max': 1.572021002881229, 'n_batches': 58}, {'mean': 1.5426391059741507, 'min': 0.6956230620853603, 'max': 1.5669171786867082, 'n_batches': 58}, {'mean': 1.5420416534621397, 'min': 0.6969757908955216, 'max': 1.5596063691191375, 'n_batches': 58}, {'mean': 1.542903044044265, 'min': 0.6967457151040435, 'max': 1.5749008399434388, 'n_batches': 58}, {'mean': 1.54211410098099, 'min': 0.6954584489576519, 'max': 1.5778926680795848, 'n_batches': 58}, {'mean': 1.5423588896057858, 'min': 0.6981290909461677, 'max': 1.5608179587870836, 'n_batches': 58}, {'mean': 1.5422933298516377, 'min': 0.6930881747975945, 'max': 1.5632107052952051, 'n_batches': 58}, {'mean': 1.5426086904240195, 'min': 0.6970201819203794, 'max': 1.5633315909653902, 'n_batches': 58}, {'mean': 1.5423819398314789, 'min': 0.696226813364774, 'max': 1.5668143681250513, 'n_batches': 58}, {'mean': 1.5425169381858974, 'min': 0.6961013828404248, 'max': 1.5677436320111156, 'n_batches': 58}, {'mean': 1.5424734812615246, 'min': 0.6965030930005014, 'max': 1.5596296866424382, 'n_batches': 58}, {'mean': 1.5425672693065657, 'min': 0.6941519589163363, 'max': 1.5623126458376646, 'n_batches': 58}, {'mean': 1.5426743738915258, 'min': 0.6959363128989935, 'max': 1.5615605167113245, 'n_batches': 58}, {'mean': 1.5424357714243875, 'min': 0.6961663919501007, 'max': 1.5738869109191, 'n_batches': 58}, {'mean': 1.5429645131165484, 'min': 0.7007035696879029, 'max': 1.5614207722246647, 'n_batches': 58}, {'mean': 1.5414016385771463, 'min': 0.6997840092517436, 'max': 1.5603754543699324, 'n_batches': 58}, {'mean': 1.5420846858880772, 'min': 0.6960300640203059, 'max': 1.5598591468296945, 'n_batches': 58}, {'mean': 1.5419912127826105, 'min': 0.6953579839318991, 'max': 1.5598089578561485, 'n_batches': 58}, {'mean': 1.54237674661623, 'min': 0.6953648752532899, 'max': 1.567275132983923, 'n_batches': 58}, {'mean': 1.5418188803716852, 'min': 0.6954679787158966, 'max': 1.558752903714776, 'n_batches': 58}, {'mean': 1.5435116979341696, 'min': 0.6972891828045249, 'max': 1.5681727267801762, 'n_batches': 58}, {'mean': 1.5424293728127818, 'min': 0.6979050510562956, 'max': 1.5622793179936707, 'n_batches': 58}, {'mean': 1.5424527207726677, 'min': 0.6959208999760449, 'max': 1.562817316967994, 'n_batches': 58}, {'mean': 1.5435474208668516, 'min': 0.701082328800112, 'max': 1.5739531223662198, 'n_batches': 58}, {'mean': 1.5433827993411828, 'min': 0.6977129075676203, 'max': 1.5811040722765028, 'n_batches': 58}, {'mean': 1.542951993315063, 'min': 0.695696675684303, 'max': 1.5680942120961845, 'n_batches': 58}, {'mean': 1.543830029256963, 'min': 0.6994918789714575, 'max': 1.5776173658668995, 'n_batches': 58}, {'mean': 1.5437175748901892, 'min': 0.696675262413919, 'max': 1.572838929016143, 'n_batches': 58}, {'mean': 1.5434913750464931, 'min': 0.6964055043645203, 'max': 1.563731662929058, 'n_batches': 58}, {'mean': 1.5428062965772276, 'min': 0.6950628948397934, 'max': 1.5680769081227481, 'n_batches': 58}, {'mean': 1.5432649579798352, 'min': 0.6983024110086262, 'max': 1.5605838559567928, 'n_batches': 58}, {'mean': 1.5431045627237523, 'min': 0.696407463401556, 'max': 1.5615185927599669, 'n_batches': 58}, {'mean': 1.543598821699812, 'min': 0.6976202754303813, 'max': 1.5779547556303442, 'n_batches': 58}, {'mean': 1.5424530855540572, 'min': 0.6984155648387969, 'max': 1.5602137190289795, 'n_batches': 58}, {'mean': 1.5429604370227277, 'min': 0.696693800855428, 'max': 1.569189514964819, 'n_batches': 58}, {'mean': 1.5428241660641828, 'min': 0.6969447019509971, 'max': 1.5659714262001216, 'n_batches': 58}, {'mean': 1.542090436772861, 'min': 0.6977591281756759, 'max': 1.571881480049342, 'n_batches': 58}, {'mean': 1.5424732268097456, 'min': 0.6946474406868219, 'max': 1.5789457391947508, 'n_batches': 58}, {'mean': 1.5422340921479567, 'min': 0.6991848242469132, 'max': 1.569059977773577, 'n_batches': 58}, {'mean': 1.542255189904044, 'min': 0.6970906653441489, 'max': 1.5614234302192926, 'n_batches': 58}, {'mean': 1.542477955696462, 'min': 0.6958162398077548, 'max': 1.5627172221429646, 'n_batches': 58}, {'mean': 1.562838239932497, 'min': 0.7553901807405055, 'max': 1.65933756576851, 'n_batches': 58}]"
