n_inducing,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,mean_train_time,mean_infer_time,mean_ip_time,mean_fold_time,total_wall_time,mean_stopped_epoch,n_predictions
4096,0.4608235717376244,0.3563128560706385,0.29084808717927446,3.106850041412738,1.5294505145251147,0.3179006337010595,350.97959338501096,0.1525231311097741,219.22686153370887,570.3589780498296,570.3589780498296,1.0,1999
