site,state,n_inducing,n_train,n_test,rmse_log,mae_log,r2_log,rmse_orig,mae_orig,r2_orig,train_time,infer_time,ip_time,total_time,stopped_epoch,param_base_scale,param_summer_scale,param_winter_scale,param_seasonal_scale,param_aot_period_days,param_smog_period_days,param_residual_period_days,param_noise
108720_47582,MT,4096,1881145,1999,0.49556779894779873,0.3853486225521424,0.1798825263195789,3.20529442889282,1.6469746319277996,0.27398946922854206,343.3580645676702,0.15255220979452133,74.70924657396972,418.21986335143447,1,0.521404504776001,0.6483575105667114,0.6279944777488708,0.6833696365356445,392.48757821679135,396.9154341493859,390.9306475424005,0.8009708523750305
