[latent6_nodoy] Device: cuda
[latent6_nodoy] K=10, latent_dim=6, beta=1, kl_warmup=0, exclude_doy=True
[latent6_nodoy] 1,883,144 obs, 16 features
[latent6_nodoy] Epoch   1/100 | train=10.6744 (recon=7.3837 kl=3.2906) | val=9.5059 | beta=1.000 | 8s
[latent6_nodoy] Epoch  18/100 | train=9.0016 (recon=4.6636 kl=4.3380) | val=8.9928 | beta=1.000 | 168s
[latent6_nodoy] Epoch  19/100 | train=8.9965 (recon=4.6544 kl=4.3421) | val=8.9903 | beta=1.000 | 178s
[latent6_nodoy] Epoch  20/100 | train=8.9922 (recon=4.6455 kl=4.3466) | val=8.9756 | beta=1.000 | 186s
[latent6_nodoy] Epoch  21/100 | train=8.9870 (recon=4.6363 kl=4.3508) | val=8.9745 | beta=1.000 | 195s
[latent6_nodoy] Epoch  22/100 | train=8.9829 (recon=4.6271 kl=4.3558) | val=8.9695 | beta=1.000 | 204s
[latent6_nodoy] Epoch  23/100 | train=8.9775 (recon=4.6194 kl=4.3581) | val=8.9641 | beta=1.000 | 213s
[latent6_nodoy] Epoch  24/100 | train=8.9728 (recon=4.6108 kl=4.3619) | val=8.9604 | beta=1.000 | 222s
[latent6_nodoy] Epoch  25/100 | train=8.9697 (recon=4.6060 kl=4.3638) | val=8.9593 | beta=1.000 | 232s
[latent6_nodoy] Epoch  26/100 | train=8.9653 (recon=4.5972 kl=4.3680) | val=8.9539 | beta=1.000 | 242s
[latent6_nodoy] Epoch  27/100 | train=8.9623 (recon=4.5931 kl=4.3691) | val=8.9520 | beta=1.000 | 249s
[latent6_nodoy] Epoch  28/100 | train=8.9569 (recon=4.5855 kl=4.3715) | val=8.9465 | beta=1.000 | 257s
[latent6_nodoy] Epoch  29/100 | train=8.9530 (recon=4.5809 kl=4.3721) | val=8.9440 | beta=1.000 | 264s
[latent6_nodoy] Epoch  30/100 | train=8.9508 (recon=4.5741 kl=4.3767) | val=8.9373 | beta=1.000 | 273s
[latent6_nodoy] Epoch  31/100 | train=8.9483 (recon=4.5714 kl=4.3769) | val=8.9334 | beta=1.000 | 281s
[latent6_nodoy] Epoch  32/100 | train=8.9451 (recon=4.5655 kl=4.3796) | val=8.9341 | beta=1.000 | 289s
[latent6_nodoy] Epoch  33/100 | train=8.9434 (recon=4.5643 kl=4.3791) | val=8.9292 | beta=1.000 | 297s
[latent6_nodoy] Epoch  34/100 | train=8.9401 (recon=4.5586 kl=4.3815) | val=8.9334 | beta=1.000 | 305s
[latent6_nodoy] Epoch  35/100 | train=8.9397 (recon=4.5565 kl=4.3831) | val=8.9270 | beta=1.000 | 313s
[latent6_nodoy] Epoch  36/100 | train=8.9375 (recon=4.5535 kl=4.3840) | val=8.9345 | beta=1.000 | 321s
[latent6_nodoy] Epoch  37/100 | train=8.9352 (recon=4.5505 kl=4.3847) | val=8.9301 | beta=1.000 | 329s
[latent6_nodoy] Epoch  38/100 | train=8.9331 (recon=4.5454 kl=4.3877) | val=8.9158 | beta=1.000 | 336s
[latent6_nodoy] Epoch  39/100 | train=8.9311 (recon=4.5436 kl=4.3875) | val=8.9235 | beta=1.000 | 343s
[latent6_nodoy] Epoch  40/100 | train=8.9282 (recon=4.5376 kl=4.3906) | val=8.9163 | beta=1.000 | 353s
[latent6_nodoy] Epoch  41/100 | train=8.9273 (recon=4.5361 kl=4.3912) | val=8.9200 | beta=1.000 | 360s
[latent6_nodoy] Epoch  42/100 | train=8.9262 (recon=4.5332 kl=4.3930) | val=8.9171 | beta=1.000 | 367s
[latent6_nodoy] Epoch  43/100 | train=8.9247 (recon=4.5322 kl=4.3925) | val=8.9150 | beta=1.000 | 376s
[latent6_nodoy] Epoch  44/100 | train=8.9220 (recon=4.5278 kl=4.3942) | val=8.9162 | beta=1.000 | 384s
[latent6_nodoy] Epoch  45/100 | train=8.9227 (recon=4.5267 kl=4.3961) | val=8.9098 | beta=1.000 | 392s
[latent6_nodoy] Epoch  46/100 | train=8.9209 (recon=4.5257 kl=4.3952) | val=8.9089 | beta=1.000 | 402s
[latent6_nodoy] Epoch  47/100 | train=8.9186 (recon=4.5245 kl=4.3942) | val=8.9061 | beta=1.000 | 411s
[latent6_nodoy] Epoch  48/100 | train=8.9178 (recon=4.5209 kl=4.3969) | val=8.9041 | beta=1.000 | 420s
[latent6_nodoy] Epoch  49/100 | train=8.9156 (recon=4.5171 kl=4.3985) | val=8.9106 | beta=1.000 | 428s
[latent6_nodoy] Epoch  50/100 | train=8.9146 (recon=4.5161 kl=4.3985) | val=8.9060 | beta=1.000 | 437s
[latent6_nodoy] Epoch  51/100 | train=8.9143 (recon=4.5143 kl=4.4000) | val=8.9059 | beta=1.000 | 448s
[latent6_nodoy] Epoch  52/100 | train=8.9138 (recon=4.5138 kl=4.4000) | val=8.9092 | beta=1.000 | 457s
[latent6_nodoy] Epoch  53/100 | train=8.9120 (recon=4.5107 kl=4.4013) | val=8.9010 | beta=1.000 | 465s
[latent6_nodoy] Epoch  54/100 | train=8.9108 (recon=4.5085 kl=4.4024) | val=8.9008 | beta=1.000 | 473s
[latent6_nodoy] Epoch  55/100 | train=8.9097 (recon=4.5070 kl=4.4027) | val=8.8973 | beta=1.000 | 482s
[latent6_nodoy] Epoch  56/100 | train=8.9092 (recon=4.5050 kl=4.4042) | val=8.8992 | beta=1.000 | 489s
[latent6_nodoy] Epoch  57/100 | train=8.9074 (recon=4.5033 kl=4.4042) | val=8.8995 | beta=1.000 | 498s
[latent6_nodoy] Epoch  58/100 | train=8.9078 (recon=4.5016 kl=4.4062) | val=8.8995 | beta=1.000 | 507s
[latent6_nodoy] Epoch  59/100 | train=8.9063 (recon=4.4990 kl=4.4074) | val=8.9005 | beta=1.000 | 515s
[latent6_nodoy] Epoch  60/100 | train=8.9039 (recon=4.4981 kl=4.4058) | val=8.8959 | beta=1.000 | 526s
[latent6_nodoy] Epoch  61/100 | train=8.9040 (recon=4.4953 kl=4.4087) | val=8.8974 | beta=1.000 | 535s
[latent6_nodoy] Epoch  62/100 | train=8.9035 (recon=4.4952 kl=4.4083) | val=8.8946 | beta=1.000 | 542s
[latent6_nodoy] Epoch  63/100 | train=8.9033 (recon=4.4942 kl=4.4091) | val=8.8979 | beta=1.000 | 551s
[latent6_nodoy] Epoch  64/100 | train=8.9010 (recon=4.4898 kl=4.4112) | val=8.8903 | beta=1.000 | 559s
[latent6_nodoy] Epoch  65/100 | train=8.9006 (recon=4.4892 kl=4.4114) | val=8.8907 | beta=1.000 | 567s
[latent6_nodoy] Epoch  66/100 | train=8.9001 (recon=4.4889 kl=4.4112) | val=8.8884 | beta=1.000 | 574s
[latent6_nodoy] Epoch  67/100 | train=8.8998 (recon=4.4858 kl=4.4140) | val=8.8962 | beta=1.000 | 582s
[latent6_nodoy] Epoch  68/100 | train=8.8994 (recon=4.4852 kl=4.4142) | val=8.8879 | beta=1.000 | 590s
[latent6_nodoy] Epoch  69/100 | train=8.8983 (recon=4.4831 kl=4.4152) | val=8.8898 | beta=1.000 | 598s
[latent6_nodoy] Epoch  70/100 | train=8.8965 (recon=4.4821 kl=4.4144) | val=8.8915 | beta=1.000 | 607s
[latent6_nodoy] Epoch  71/100 | train=8.8953 (recon=4.4791 kl=4.4161) | val=8.8840 | beta=1.000 | 615s
[latent6_nodoy] Epoch  72/100 | train=8.8960 (recon=4.4793 kl=4.4167) | val=8.8871 | beta=1.000 | 625s
[latent6_nodoy] Epoch  73/100 | train=8.8949 (recon=4.4775 kl=4.4174) | val=8.8833 | beta=1.000 | 635s
[latent6_nodoy] Epoch  74/100 | train=8.8947 (recon=4.4761 kl=4.4186) | val=8.8906 | beta=1.000 | 642s
[latent6_nodoy] Epoch  75/100 | train=8.8933 (recon=4.4758 kl=4.4175) | val=8.8855 | beta=1.000 | 649s
[latent6_nodoy] Epoch  76/100 | train=8.8927 (recon=4.4728 kl=4.4199) | val=8.8886 | beta=1.000 | 658s
[latent6_nodoy] Epoch  77/100 | train=8.8918 (recon=4.4723 kl=4.4195) | val=8.8896 | beta=1.000 | 667s
[latent6_nodoy] Epoch  78/100 | train=8.8916 (recon=4.4693 kl=4.4223) | val=8.8861 | beta=1.000 | 675s
[latent6_nodoy] Epoch  79/100 | train=8.8905 (recon=4.4681 kl=4.4224) | val=8.8895 | beta=1.000 | 684s
[latent6_nodoy] Epoch  80/100 | train=8.8900 (recon=4.4661 kl=4.4239) | val=8.8796 | beta=1.000 | 692s
[latent6_nodoy] Epoch  81/100 | train=8.8894 (recon=4.4649 kl=4.4245) | val=8.8772 | beta=1.000 | 699s
[latent6_nodoy] Epoch  82/100 | train=8.8875 (recon=4.4629 kl=4.4246) | val=8.8782 | beta=1.000 | 706s
[latent6_nodoy] Epoch  83/100 | train=8.8875 (recon=4.4616 kl=4.4259) | val=8.8818 | beta=1.000 | 712s
[latent6_nodoy] Epoch  84/100 | train=8.8874 (recon=4.4613 kl=4.4260) | val=8.8762 | beta=1.000 | 719s
[latent6_nodoy] Epoch  85/100 | train=8.8858 (recon=4.4587 kl=4.4271) | val=8.8780 | beta=1.000 | 726s
[latent6_nodoy] Epoch  86/100 | train=8.8868 (recon=4.4593 kl=4.4275) | val=8.8817 | beta=1.000 | 734s
[latent6_nodoy] Epoch  87/100 | train=8.8844 (recon=4.4564 kl=4.4280) | val=8.8801 | beta=1.000 | 744s
[latent6_nodoy] Epoch  88/100 | train=8.8854 (recon=4.4561 kl=4.4293) | val=8.8805 | beta=1.000 | 755s
[latent6_nodoy] Epoch  89/100 | train=8.8852 (recon=4.4535 kl=4.4317) | val=8.8735 | beta=1.000 | 765s
[latent6_nodoy] Epoch  90/100 | train=8.8836 (recon=4.4545 kl=4.4291) | val=8.8716 | beta=1.000 | 776s
[latent6_nodoy] Epoch  91/100 | train=8.8833 (recon=4.4518 kl=4.4314) | val=8.8788 | beta=1.000 | 785s
[latent6_nodoy] Epoch  92/100 | train=8.8829 (recon=4.4514 kl=4.4315) | val=8.8741 | beta=1.000 | 795s
[latent6_nodoy] Epoch  93/100 | train=8.8821 (recon=4.4500 kl=4.4321) | val=8.8788 | beta=1.000 | 806s
[latent6_nodoy] Epoch  94/100 | train=8.8820 (recon=4.4498 kl=4.4322) | val=8.8764 | beta=1.000 | 817s
[latent6_nodoy] Epoch  95/100 | train=8.8810 (recon=4.4479 kl=4.4331) | val=8.8739 | beta=1.000 | 826s
[latent6_nodoy] Epoch  96/100 | train=8.8819 (recon=4.4486 kl=4.4333) | val=8.8773 | beta=1.000 | 834s
[latent6_nodoy] Epoch  97/100 | train=8.8818 (recon=4.4475 kl=4.4343) | val=8.8754 | beta=1.000 | 842s
[latent6_nodoy] Epoch  98/100 | train=8.8809 (recon=4.4466 kl=4.4343) | val=8.8697 | beta=1.000 | 850s
[latent6_nodoy] Epoch  99/100 | train=8.8792 (recon=4.4440 kl=4.4352) | val=8.8705 | beta=1.000 | 859s
[latent6_nodoy] Epoch 100/100 | train=8.8795 (recon=4.4428 kl=4.4368) | val=8.8701 | beta=1.000 | 868s
[latent6_nodoy] Best val loss: 8.8697, time: 868.1s
[latent6_nodoy] DONE: val_loss=8.8697, mean_feat_r2=0.7216, overall_r2=0.7215, active_K=10/10
