fold,site,state,n_inducing,r2_log,r2_orig,base_scale,summer_scale,winter_scale,seasonal_scale,aot_period_days,smog_period_days,residual_period_days,noise
2,108512_45780,MT,4096,-0.02268654704508788,0.11963480342031119,0.4591245651245117,0.6452897787094116,0.6156210899353027,0.68825364112854,395.7491641154818,403.27883384072044,390.8105820922368,0.7994116544723511
